Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity Sold,Cost Price,Sales,Profit,Payment Mode,Delivery Status,Shipment Mode,Discount,Return Status,Auto Reorder,Reorder Quantity
ORD1620,24-09-2025,28-10-2024,CUST234,Amy Brown,Corporate,PROD8942,Pen Set,Office Supplies,South,Karnataka,Bangalore,4,10883.78,17722.48,6838.7,Credit Card,Cancelled,Same Day,12,No Return,Yes,45
ORD1621,02-07-2025,07-03-2024,CUST867,John Johnson,Home Office,PROD9531,Calculator,Furniture,West,Delhi,Mumbai,40,7101.28,9571.22,2469.94,Debit Card,Pending,First Class,15,No Return,No,0
ORD1622,08-11-2024,28-11-2024,CUST610,Emma Johnson,Corporate,PROD1894,Chair,Technology,West,Tamil Nadu,Lucknow,33,6403.78,9038.78,2635.0,Debit Card,Pending,Second Class,10,Returned,No,27
ORD1623,09-02-2024,01-03-2025,CUST264,Monica Lee,Corporate,PROD3457,Laptop,Furniture,East,Maharashtra,Mumbai,18,9672.15,13249.87,3577.72,Credit Card,Pending,Same Day,0,No Return,Yes,11
ORD1624,10-08-2024,24-08-2024,CUST514,John Green,Corporate,PROD6359,Calculator,Technology,South,Karnataka,Chennai,48,7741.05,10719.56,2978.51,Credit Card,Pending,Standard Class,22,Returned,Yes,36
ORD1625,06-06-2024,22-01-2024,CUST984,Sophia Green,Corporate,PROD5088,Calculator,Furniture,North,Tamil Nadu,Lucknow,27,6897.41,9105.01,2207.6,Debit Card,Delivered,Second Class,18,No Return,Yes,12
ORD1626,18-11-2024,15-06-2024,CUST641,John Brown,Home Office,PROD7125,Pen Set,Furniture,South,Tamil Nadu,Lucknow,24,15858.66,27882.71,12024.05,Debit Card,Cancelled,Standard Class,24,No Return,No,13
ORD1627,06-03-2024,10-12-2025,CUST937,Amy Brown,Corporate,PROD8729,Bookshelf,Technology,West,Maharashtra,Amritsar,4,5144.85,7105.12,1960.27,UPI,Delivered,Second Class,10,No Return,No,26
ORD1628,21-03-2024,17-03-2024,CUST826,Emma Johnson,Home Office,PROD3329,Printer,Technology,East,Delhi,Mumbai,9,1083.25,1333.39,250.14,UPI,Cancelled,First Class,26,No Return,No,16
ORD1629,11-05-2024,09-06-2024,CUST990,Emma Brown,Consumer,PROD3868,Printer,Technology,East,Delhi,Chennai,49,6790.26,11750.02,4959.76,UPI,Pending,Standard Class,0,Returned,Yes,38
ORD1630,15-01-2025,19-12-2025,CUST202,Stephen Smith,Home Office,PROD3470,Calculator,Furniture,West,Tamil Nadu,Mumbai,36,12193.56,13472.86,1279.3,Cash,Pending,First Class,9,No Return,No,44
ORD1631,21-12-2024,15-08-2024,CUST494,David Dunn,Consumer,PROD2868,Desk,Furniture,East,Delhi,Chennai,4,2227.98,3870.39,1642.41,Debit Card,Pending,Same Day,7,No Return,Yes,33
ORD1632,21-06-2024,23-09-2025,CUST677,Monica Brown,Corporate,PROD7660,Calculator,Technology,South,Punjab,Chennai,5,9699.08,16904.46,7205.38,Debit Card,Cancelled,Same Day,1,Returned,No,2
ORD1633,24-01-2024,26-06-2024,CUST544,Chris Brown,Home Office,PROD6938,Pen Set,Technology,South,Delhi,Amritsar,39,2473.87,3305.3,831.43,Cash,Pending,First Class,5,No Return,No,41
ORD1634,11-10-2024,07-11-2024,CUST538,Sophia Brown,Corporate,PROD2271,Desk,Technology,West,Karnataka,Delhi,4,16953.6,23469.36,6515.76,UPI,Delivered,Standard Class,25,No Return,Yes,4
ORD1635,03-03-2025,12-08-2024,CUST342,Sophia Green,Home Office,PROD8455,Desk,Furniture,West,Delhi,Lucknow,39,19838.12,28344.67,8506.55,Cash,Pending,Second Class,18,Returned,No,16
ORD1636,01-12-2025,07-05-2025,CUST410,John Lee,Home Office,PROD9301,Pen Set,Office Supplies,North,Maharashtra,Delhi,36,13259.27,18151.34,4892.07,Debit Card,Pending,Same Day,12,No Return,No,28
ORD1637,07-01-2025,17-05-2025,CUST428,Sophia Green,Home Office,PROD5034,Calculator,Technology,East,Punjab,Amritsar,2,6989.7,9888.88,2899.18,Cash,Cancelled,First Class,28,Returned,No,38
ORD1638,08-07-2025,19-05-2025,CUST387,Chris Johnson,Corporate,PROD6129,Chair,Furniture,West,Maharashtra,Delhi,36,16465.99,19709.2,3243.21,Debit Card,Delivered,First Class,17,Returned,No,5
ORD1639,27-11-2025,28-09-2025,CUST719,Amy Smith,Corporate,PROD5626,Pen Set,Furniture,East,UP,Mumbai,5,17232.6,19039.97,1807.37,Debit Card,Pending,Same Day,25,No Return,No,25
ORD1640,18-08-2024,09-08-2024,CUST609,Emma Smith,Corporate,PROD9016,Calculator,Technology,West,UP,Lucknow,41,3807.42,5781.16,1973.74,UPI,Delivered,Standard Class,11,Returned,Yes,13
ORD1641,13-12-2025,23-04-2025,CUST834,David Smith,Home Office,PROD1478,Desk,Furniture,East,Karnataka,Delhi,17,388.15,475.67,87.52,Cash,Cancelled,Standard Class,20,Returned,No,36
ORD1642,03-08-2024,23-12-2024,CUST496,John Johnson,Consumer,PROD5365,Laptop,Furniture,South,Karnataka,Lucknow,3,19061.69,25609.74,6548.05,Debit Card,Cancelled,Standard Class,19,Returned,Yes,3
ORD1643,02-06-2025,23-03-2024,CUST374,David Brown,Home Office,PROD4112,Desk,Technology,North,Karnataka,Amritsar,41,15889.96,17688.76,1798.8,Credit Card,Delivered,First Class,17,No Return,Yes,9
ORD1644,01-12-2025,22-08-2024,CUST125,David Dunn,Corporate,PROD9027,Bookshelf,Furniture,West,UP,Lucknow,37,17554.43,27080.44,9526.01,Debit Card,Cancelled,First Class,10,No Return,No,17
ORD1645,15-12-2024,26-08-2025,CUST766,John Smith,Home Office,PROD3229,Printer,Furniture,West,Karnataka,Bangalore,46,16420.48,19410.54,2990.06,Debit Card,Pending,Second Class,17,No Return,Yes,28
ORD1646,07-05-2024,02-09-2025,CUST278,Amy Johnson,Consumer,PROD4376,Calculator,Office Supplies,West,Tamil Nadu,Chennai,12,6954.87,9158.65,2203.78,Debit Card,Cancelled,Standard Class,4,No Return,No,36
ORD1647,04-08-2024,15-05-2024,CUST576,Chris Green,Home Office,PROD5673,Bookshelf,Furniture,North,UP,Delhi,24,11497.19,19873.23,8376.04,Credit Card,Cancelled,Standard Class,29,Returned,No,18
ORD1648,01-11-2024,19-11-2025,CUST144,Amy Brown,Consumer,PROD4030,Printer,Technology,South,UP,Bangalore,28,5128.23,7100.6,1972.37,Credit Card,Cancelled,First Class,29,No Return,Yes,0
ORD1649,24-08-2025,09-07-2025,CUST538,Monica Dunn,Home Office,PROD1533,Desk,Technology,West,Punjab,Delhi,24,877.42,1553.51,676.09,UPI,Delivered,First Class,9,Returned,No,29
ORD1650,30-09-2025,05-11-2025,CUST716,Emma Lee,Home Office,PROD9201,Calculator,Office Supplies,East,Karnataka,Mumbai,23,11557.66,14384.83,2827.17,UPI,Pending,First Class,28,Returned,Yes,7
ORD1651,08-08-2025,16-03-2024,CUST316,Amy Brown,Home Office,PROD2090,Bookshelf,Office Supplies,West,Maharashtra,Bangalore,34,19232.21,21640.06,2407.85,Net Banking,Cancelled,Same Day,28,Returned,Yes,3
ORD1652,23-01-2024,18-12-2024,CUST622,Monica Brown,Consumer,PROD7736,Laptop,Furniture,East,Delhi,Chennai,44,16222.58,29116.98,12894.4,Net Banking,Cancelled,Same Day,2,Returned,No,14
ORD1653,17-02-2024,25-08-2025,CUST477,Amy Johnson,Home Office,PROD5838,Desk,Office Supplies,North,Karnataka,Lucknow,7,15205.32,23902.67,8697.35,Credit Card,Cancelled,Standard Class,28,Returned,Yes,31
ORD1654,05-03-2025,15-11-2024,CUST115,Chris Brown,Corporate,PROD8020,Pen Set,Technology,West,Delhi,Mumbai,18,18516.66,21554.06,3037.4,UPI,Cancelled,First Class,1,Returned,Yes,49
ORD1655,21-11-2024,20-02-2025,CUST847,Sophia Johnson,Corporate,PROD6456,Desk,Furniture,North,Punjab,Mumbai,34,7241.43,10517.62,3276.19,Credit Card,Cancelled,Second Class,13,Returned,Yes,6
ORD1656,14-02-2025,22-07-2024,CUST769,David Dunn,Home Office,PROD9185,Desk,Furniture,East,Karnataka,Delhi,28,14232.1,15742.92,1510.82,Credit Card,Cancelled,Standard Class,20,No Return,No,40
ORD1657,02-05-2024,01-06-2024,CUST701,Chris Brown,Consumer,PROD4802,Bookshelf,Technology,East,Tamil Nadu,Chennai,5,17986.56,30721.92,12735.36,Cash,Delivered,Standard Class,28,Returned,Yes,44
ORD1658,12-01-2024,02-07-2024,CUST414,John Dunn,Consumer,PROD7237,Desk,Office Supplies,West,Karnataka,Lucknow,11,2260.8,2889.02,628.22,UPI,Delivered,First Class,8,Returned,Yes,33
ORD1659,14-03-2025,25-09-2024,CUST666,David Lee,Consumer,PROD8464,Bookshelf,Office Supplies,West,Delhi,Amritsar,1,10694.28,17723.75,7029.47,Debit Card,Delivered,Same Day,4,Returned,No,34
ORD1660,12-04-2025,12-02-2024,CUST596,David Dunn,Consumer,PROD7988,Pen Set,Technology,East,Maharashtra,Mumbai,41,18695.35,26557.47,7862.12,Credit Card,Cancelled,Standard Class,12,Returned,No,27
ORD1661,10-02-2025,29-10-2024,CUST100,Monica Smith,Corporate,PROD6985,Printer,Office Supplies,West,UP,Delhi,22,7554.26,12967.36,5413.1,Net Banking,Cancelled,Second Class,18,No Return,Yes,1
ORD1662,20-10-2024,02-08-2024,CUST308,John Johnson,Home Office,PROD1296,Chair,Technology,South,Tamil Nadu,Mumbai,8,19377.54,33188.88,13811.34,Debit Card,Pending,Standard Class,8,Returned,Yes,8
ORD1663,23-01-2025,06-11-2024,CUST993,John Dunn,Corporate,PROD1945,Printer,Technology,North,Punjab,Chennai,25,8410.4,9529.85,1119.45,Credit Card,Cancelled,Second Class,5,No Return,Yes,48
ORD1664,28-05-2025,19-10-2025,CUST317,John Johnson,Consumer,PROD7148,Printer,Furniture,West,UP,Lucknow,31,13991.66,18276.19,4284.53,Debit Card,Pending,Standard Class,7,Returned,No,47
ORD1665,20-06-2024,23-12-2025,CUST798,Chris Brown,Corporate,PROD7563,Desk,Furniture,West,Karnataka,Delhi,9,17576.71,31358.66,13781.95,UPI,Pending,First Class,8,Returned,Yes,6
ORD1666,27-02-2024,13-04-2024,CUST641,David Johnson,Corporate,PROD2650,Calculator,Technology,West,Karnataka,Delhi,21,5961.36,7036.87,1075.51,UPI,Delivered,Same Day,17,No Return,Yes,15
ORD1667,19-02-2024,25-12-2025,CUST333,Amy Lee,Consumer,PROD6602,Desk,Furniture,West,Punjab,Delhi,6,19145.29,30559.51,11414.22,Credit Card,Pending,First Class,12,Returned,Yes,11
ORD1668,21-07-2025,26-07-2024,CUST930,Sophia Johnson,Consumer,PROD2522,Laptop,Technology,East,Delhi,Chennai,35,2788.27,4835.44,2047.17,UPI,Delivered,Same Day,14,No Return,No,39
ORD1669,07-03-2025,08-03-2025,CUST710,Monica Johnson,Corporate,PROD1481,Calculator,Office Supplies,East,Punjab,Delhi,37,15786.23,18314.16,2527.93,Cash,Pending,Standard Class,21,No Return,No,29
ORD1670,30-03-2024,07-04-2025,CUST772,John Green,Home Office,PROD7227,Laptop,Technology,North,Punjab,Bangalore,46,9519.76,11526.29,2006.53,Cash,Cancelled,Standard Class,21,Returned,No,25
ORD1671,14-03-2025,25-04-2025,CUST871,David Johnson,Consumer,PROD9819,Calculator,Furniture,West,Punjab,Chennai,29,1287.61,2205.55,917.94,Credit Card,Cancelled,Same Day,25,Returned,No,20
ORD1672,13-12-2025,22-02-2025,CUST275,Monica Smith,Home Office,PROD8577,Chair,Technology,North,UP,Amritsar,33,10419.73,14891.75,4472.02,Net Banking,Pending,Same Day,29,No Return,No,34
ORD1673,27-01-2024,27-07-2024,CUST248,Sophia Smith,Home Office,PROD6972,Bookshelf,Technology,South,Delhi,Delhi,32,7563.81,10046.73,2482.92,Cash,Delivered,First Class,23,No Return,No,20
ORD1674,16-05-2025,25-06-2024,CUST214,Stephen Johnson,Consumer,PROD2518,Chair,Furniture,East,Punjab,Bangalore,4,13365.14,22011.97,8646.83,UPI,Delivered,Same Day,20,No Return,Yes,0
ORD1675,03-12-2025,09-11-2024,CUST713,Sophia Brown,Corporate,PROD4991,Calculator,Technology,South,Karnataka,Delhi,46,18112.6,25526.01,7413.41,Credit Card,Pending,First Class,9,Returned,No,12
ORD1676,23-01-2024,30-08-2025,CUST649,Chris Lee,Corporate,PROD1453,Chair,Office Supplies,North,Maharashtra,Amritsar,10,11877.07,18348.22,6471.15,Debit Card,Delivered,Standard Class,5,Returned,Yes,21
ORD1677,15-08-2024,21-08-2024,CUST716,Monica Brown,Home Office,PROD4925,Calculator,Office Supplies,South,UP,Bangalore,36,14767.15,25639.63,10872.48,UPI,Delivered,First Class,11,No Return,Yes,1
ORD1678,08-06-2024,20-03-2024,CUST830,Chris Smith,Consumer,PROD2979,Calculator,Office Supplies,West,Maharashtra,Delhi,27,4431.56,6341.51,1909.95,Cash,Delivered,Standard Class,22,No Return,Yes,35
ORD1679,02-02-2025,28-02-2025,CUST946,Stephen Smith,Consumer,PROD8100,Calculator,Technology,West,Punjab,Lucknow,44,15625.9,25320.08,9694.18,UPI,Cancelled,Second Class,14,No Return,No,0
ORD1680,09-07-2024,26-03-2024,CUST834,Sophia Johnson,Home Office,PROD3828,Bookshelf,Furniture,West,Punjab,Mumbai,26,5138.34,7542.09,2403.75,Debit Card,Pending,Same Day,23,No Return,No,41
ORD1681,22-09-2024,19-04-2024,CUST745,Emma Green,Consumer,PROD1429,Laptop,Office Supplies,East,Maharashtra,Mumbai,37,6775.59,11756.21,4980.62,UPI,Pending,First Class,27,No Return,No,37
ORD1682,20-08-2024,27-03-2025,CUST581,Emma Dunn,Consumer,PROD3972,Printer,Technology,South,Delhi,Chennai,47,19453.53,31619.16,12165.63,Credit Card,Cancelled,First Class,8,No Return,Yes,33
ORD1683,28-04-2024,07-01-2024,CUST346,Stephen Johnson,Consumer,PROD3579,Printer,Office Supplies,West,Tamil Nadu,Lucknow,19,6703.16,9774.65,3071.49,Net Banking,Delivered,Standard Class,7,Returned,Yes,14
ORD1684,15-02-2025,02-06-2025,CUST388,Chris Lee,Corporate,PROD6248,Pen Set,Office Supplies,East,Karnataka,Delhi,38,715.79,826.54,110.75,Net Banking,Pending,Same Day,22,Returned,No,35
ORD1685,30-12-2024,02-02-2025,CUST807,Emma Johnson,Home Office,PROD9001,Laptop,Furniture,North,Maharashtra,Bangalore,10,10191.23,11722.85,1531.62,Cash,Delivered,First Class,24,Returned,Yes,34
ORD1686,01-12-2025,09-11-2024,CUST591,Amy Lee,Home Office,PROD4225,Chair,Office Supplies,North,Delhi,Amritsar,14,7574.42,9756.22,2181.8,Net Banking,Delivered,Same Day,2,Returned,Yes,28
ORD1687,02-03-2025,24-04-2024,CUST960,Monica Dunn,Home Office,PROD1590,Desk,Office Supplies,East,Punjab,Bangalore,35,16936.54,23457.85,6521.31,Debit Card,Delivered,Second Class,1,No Return,Yes,38
ORD1688,08-05-2024,20-12-2025,CUST151,Emma Smith,Corporate,PROD4599,Printer,Furniture,West,Punjab,Mumbai,44,14258.16,19285.84,5027.68,Net Banking,Delivered,Same Day,2,Returned,No,29
ORD1689,06-01-2025,28-03-2024,CUST689,Sophia Lee,Home Office,PROD4304,Bookshelf,Technology,South,UP,Lucknow,49,19864.85,32278.23,12413.38,Net Banking,Delivered,Standard Class,11,Returned,No,15
ORD1690,02-01-2025,23-12-2025,CUST856,David Green,Corporate,PROD9352,Laptop,Furniture,South,Tamil Nadu,Delhi,43,19260.58,33466.68,14206.1,UPI,Delivered,Second Class,12,Returned,Yes,27
ORD1691,21-06-2024,31-03-2025,CUST564,Chris Dunn,Home Office,PROD8172,Calculator,Technology,East,Karnataka,Lucknow,40,1927.56,2339.23,411.67,Debit Card,Cancelled,Second Class,7,No Return,No,10
ORD1692,23-02-2025,25-07-2024,CUST108,David Green,Consumer,PROD2819,Laptop,Office Supplies,East,Delhi,Mumbai,39,5306.8,7632.78,2325.98,UPI,Pending,Second Class,20,Returned,No,37
ORD1693,18-12-2025,13-11-2025,CUST212,Monica Lee,Consumer,PROD3177,Desk,Office Supplies,North,Tamil Nadu,Amritsar,30,9984.49,13599.94,3615.45,Cash,Pending,Second Class,19,Returned,No,5
ORD1694,11-10-2025,23-08-2024,CUST956,Monica Dunn,Consumer,PROD2076,Chair,Technology,East,Delhi,Chennai,32,3279.05,5237.57,1958.52,Debit Card,Cancelled,Standard Class,28,No Return,No,37
ORD1695,14-09-2025,13-07-2025,CUST647,Emma Green,Consumer,PROD1445,Chair,Technology,South,Maharashtra,Lucknow,3,1147.67,1627.43,479.76,Credit Card,Delivered,Second Class,20,Returned,No,9
ORD1696,16-11-2025,07-08-2025,CUST405,Sophia Brown,Corporate,PROD6282,Chair,Furniture,East,Tamil Nadu,Bangalore,32,15327.35,20740.31,5412.96,Debit Card,Pending,First Class,17,Returned,No,25
ORD1697,22-07-2025,05-06-2024,CUST226,Monica Brown,Consumer,PROD2043,Chair,Furniture,East,Punjab,Bangalore,3,3127.39,3626.29,498.9,Cash,Pending,Standard Class,4,Returned,No,45
ORD1698,01-01-2025,16-05-2024,CUST249,David Green,Home Office,PROD3047,Chair,Furniture,West,UP,Chennai,8,16590.79,29619.98,13029.19,Net Banking,Pending,Same Day,6,No Return,No,9
ORD1699,29-06-2024,19-06-2025,CUST639,Emma Dunn,Corporate,PROD9084,Printer,Furniture,North,Delhi,Lucknow,35,15080.11,16853.46,1773.35,Debit Card,Pending,Same Day,0,No Return,No,7
ORD1700,22-04-2025,29-01-2024,CUST827,Monica Lee,Corporate,PROD4878,Chair,Office Supplies,South,Tamil Nadu,Bangalore,11,3382.88,4886.14,1503.26,Credit Card,Pending,Same Day,23,No Return,No,28
ORD1701,23-03-2024,14-10-2024,CUST504,Amy Dunn,Consumer,PROD3427,Laptop,Furniture,West,Tamil Nadu,Delhi,2,7219.91,8256.59,1036.68,Credit Card,Delivered,Second Class,6,Returned,No,14
ORD1702,21-05-2024,23-05-2024,CUST169,Amy Brown,Consumer,PROD7528,Desk,Office Supplies,East,Delhi,Delhi,7,13427.5,16484.69,3057.19,Credit Card,Delivered,First Class,19,No Return,Yes,24
ORD1703,30-05-2024,11-01-2025,CUST806,Chris Dunn,Corporate,PROD1564,Calculator,Furniture,South,Punjab,Chennai,23,5270.55,6123.35,852.8,Debit Card,Delivered,Same Day,14,No Return,No,22
ORD1704,11-04-2025,13-09-2024,CUST818,Monica Lee,Consumer,PROD5562,Printer,Office Supplies,East,Karnataka,Amritsar,6,10254.26,11675.14,1420.88,UPI,Delivered,Same Day,13,No Return,Yes,11
ORD1705,13-04-2024,22-02-2024,CUST149,Emma Green,Home Office,PROD6229,Chair,Technology,North,Karnataka,Delhi,25,6086.32,9261.72,3175.4,Credit Card,Delivered,Standard Class,2,Returned,Yes,11
ORD1706,06-02-2025,05-10-2025,CUST658,Chris Brown,Consumer,PROD4661,Desk,Furniture,North,Karnataka,Bangalore,5,9862.37,16853.65,6991.28,Net Banking,Delivered,First Class,12,Returned,No,39
ORD1707,24-01-2025,19-01-2024,CUST234,Monica Lee,Home Office,PROD7930,Calculator,Office Supplies,West,Tamil Nadu,Lucknow,17,4065.8,5523.56,1457.76,Debit Card,Delivered,Standard Class,11,No Return,Yes,40
ORD1708,06-04-2025,18-06-2025,CUST191,David Brown,Consumer,PROD2903,Calculator,Furniture,West,Karnataka,Delhi,28,7478.55,8610.35,1131.8,Debit Card,Pending,Same Day,5,No Return,No,41
ORD1709,18-02-2024,04-09-2025,CUST360,Stephen Brown,Corporate,PROD5358,Bookshelf,Technology,East,Karnataka,Amritsar,46,4818.17,6245.25,1427.08,Debit Card,Cancelled,Standard Class,28,Returned,No,10
ORD1710,04-06-2024,02-04-2024,CUST707,Monica Johnson,Corporate,PROD2180,Bookshelf,Furniture,West,Maharashtra,Bangalore,29,12323.87,19117.13,6793.26,UPI,Delivered,Second Class,26,Returned,No,5
ORD1711,14-03-2024,19-02-2024,CUST227,David Brown,Consumer,PROD5747,Chair,Technology,North,Maharashtra,Chennai,21,13236.76,19147.86,5911.1,Credit Card,Cancelled,Second Class,2,No Return,Yes,26
ORD1712,26-03-2025,27-07-2024,CUST136,Amy Smith,Consumer,PROD8865,Calculator,Technology,East,Maharashtra,Amritsar,31,12233.69,15231.36,2997.67,UPI,Pending,Second Class,9,Returned,Yes,39
ORD1713,10-02-2025,08-09-2025,CUST181,Monica Dunn,Consumer,PROD3798,Chair,Technology,West,Delhi,Chennai,11,6819.31,8438.05,1618.74,Debit Card,Pending,Standard Class,29,Returned,No,9
ORD1714,06-09-2024,13-10-2024,CUST265,Chris Dunn,Home Office,PROD2420,Printer,Furniture,West,Tamil Nadu,Amritsar,17,11385.37,19989.36,8603.99,Net Banking,Delivered,Second Class,29,Returned,Yes,49
ORD1715,05-04-2025,28-06-2025,CUST976,John Dunn,Home Office,PROD4589,Desk,Technology,South,Maharashtra,Mumbai,44,10893.89,14139.66,3245.77,UPI,Delivered,Second Class,15,No Return,Yes,39
ORD1716,20-06-2024,24-08-2025,CUST670,Chris Johnson,Corporate,PROD6388,Chair,Office Supplies,West,Punjab,Delhi,22,6681.82,11537.49,4855.67,Debit Card,Pending,First Class,5,Returned,Yes,14
ORD1717,24-10-2025,07-03-2025,CUST385,Emma Lee,Home Office,PROD6519,Bookshelf,Office Supplies,South,Punjab,Delhi,30,18576.15,29051.26,10475.11,Debit Card,Pending,Same Day,16,Returned,Yes,4
ORD1718,18-03-2025,15-12-2024,CUST326,Amy Lee,Corporate,PROD6691,Bookshelf,Technology,East,UP,Delhi,18,16355.25,22891.07,6535.82,Debit Card,Delivered,Second Class,28,No Return,No,40
ORD1719,17-12-2025,07-03-2024,CUST487,David Dunn,Consumer,PROD7325,Laptop,Office Supplies,West,Maharashtra,Mumbai,38,6122.99,9087.9,2964.91,UPI,Cancelled,Second Class,21,No Return,Yes,43
ORD1720,22-08-2024,11-02-2025,CUST647,Stephen Johnson,Consumer,PROD4609,Printer,Technology,West,Delhi,Amritsar,9,4014.9,5660.13,1645.23,UPI,Cancelled,First Class,23,No Return,No,7
ORD1721,28-06-2025,06-07-2024,CUST336,Emma Johnson,Corporate,PROD8295,Calculator,Furniture,North,UP,Mumbai,7,3235.9,5054.91,1819.01,Credit Card,Pending,Same Day,19,Returned,No,22
ORD1722,14-09-2024,04-02-2025,CUST420,Amy Dunn,Corporate,PROD4401,Desk,Office Supplies,West,Punjab,Chennai,6,3617.37,5005.4,1388.03,Credit Card,Pending,First Class,13,Returned,No,24
ORD1723,24-02-2024,15-05-2025,CUST606,Sophia Lee,Home Office,PROD3174,Calculator,Furniture,South,Delhi,Amritsar,43,3976.34,5461.27,1484.93,UPI,Cancelled,First Class,24,Returned,Yes,39
ORD1724,15-09-2024,13-02-2025,CUST540,David Smith,Home Office,PROD4789,Laptop,Furniture,South,Tamil Nadu,Chennai,4,16698.77,25848.15,9149.38,Net Banking,Delivered,Second Class,8,Returned,No,20
ORD1725,26-05-2024,16-09-2025,CUST970,Sophia Brown,Home Office,PROD5004,Calculator,Office Supplies,North,Tamil Nadu,Mumbai,23,18489.04,24291.64,5802.6,Cash,Pending,First Class,19,Returned,Yes,16
ORD1726,26-02-2025,15-03-2025,CUST889,Stephen Smith,Corporate,PROD6367,Bookshelf,Office Supplies,North,UP,Lucknow,22,119.65,162.95,43.3,Cash,Pending,Second Class,27,No Return,Yes,45
ORD1727,26-11-2024,31-10-2024,CUST556,David Lee,Corporate,PROD1266,Pen Set,Technology,South,Punjab,Amritsar,24,7727.8,13365.52,5637.72,Credit Card,Delivered,Second Class,15,Returned,Yes,35
ORD1728,20-10-2025,28-09-2024,CUST154,John Green,Home Office,PROD2012,Bookshelf,Technology,South,Punjab,Chennai,6,3498.55,6107.05,2608.5,UPI,Delivered,Standard Class,25,No Return,Yes,6
ORD1729,23-09-2025,26-12-2024,CUST392,Stephen Brown,Consumer,PROD2663,Printer,Furniture,East,Delhi,Chennai,40,17985.96,21385.21,3399.25,Cash,Cancelled,Second Class,11,No Return,Yes,4
ORD1730,09-03-2025,16-08-2025,CUST307,Monica Smith,Home Office,PROD5844,Desk,Office Supplies,West,UP,Bangalore,1,11115.59,18061.84,6946.25,UPI,Delivered,Same Day,6,Returned,No,29
ORD1731,20-02-2025,29-05-2025,CUST429,Chris Brown,Corporate,PROD4839,Calculator,Technology,East,Delhi,Mumbai,30,13247.72,20795.59,7547.87,Credit Card,Delivered,Standard Class,2,Returned,No,0
ORD1732,06-09-2025,05-03-2025,CUST398,Emma Brown,Corporate,PROD4900,Laptop,Office Supplies,West,Punjab,Chennai,10,6147.27,7203.28,1056.01,Cash,Delivered,First Class,2,No Return,Yes,11
ORD1733,29-04-2025,06-02-2025,CUST744,John Brown,Consumer,PROD2651,Calculator,Office Supplies,East,Delhi,Chennai,40,7171.61,8788.67,1617.06,Debit Card,Delivered,Same Day,12,No Return,No,23
